grade,lat,long
C,40.72060053,-73.80925277
B,40.70664885,-73.79804314
B,40.79196636,-73.9383632
B,40.72816417,-73.99089704
C,40.71405153,-73.95119428
C,40.76506869,-73.77175052
B,40.57761953,-74.10263105
B,40.83498004,-73.86304761
B,40.7573517,-73.98797289
C,40.68435288,-73.84564017
B,40.70169634,-73.80544083
B,40.75483383,-73.96856178
B,40.75912577,-73.97640718
B,40.71928131,-73.84246011
C,40.77843407,-73.90191107
B,40.78593652,-73.97630014
C,40.63022448,-74.01501594
B,40.55212904,-74.21209266
B,40.72595498,-73.90609437
B,40.6718643,-73.97744394
B,40.80788897,-73.92939344
C,40.63445549,-74.02357019
B,40.6050503,-74.00014765
C,40.72950329,-73.81517328
C,40.71457379,-73.98208279
B,40.76041271,-73.9973324
B,40.82006057,-73.9014665
B,40.8521527,-73.90889045
B,40.66546339,-73.75445538
C,40.83601072,-73.85523954
C,40.7739812,-73.95961677
B,40.76753734,-73.91201028
C,40.74420418,-73.92781194
B,40.82248525,-73.93846129
B,40.634352,-74.08536707
B,40.76680295,-73.92122782
B,40.74965337,-73.88507357
B,40.64998503,-74.00524705
C,40.74655768,-73.89404727
C,40.75820644,-73.96610203
C,40.71836833,-73.9945816
B,40.66546339,-73.75445538
C,40.68442908,-73.99200275
C,40.7587821,-73.99235475
B,40.76465678,-73.97803331
B,40.72537372,-73.97792003
B,40.74694394,-73.89033298
C,40.74754764,-73.88458277
C,40.61090429,-73.96253947
B,40.75450075,-73.97595043
C,40.63119558,-73.91852073
C,40.68655612,-73.99002295
C,40.79562728,-73.93245474
B,40.66337039,-73.98452601
B,40.63644854,-74.13448605
B,40.65242074,-73.95920411
C,40.61291001,-73.98239832
C,40.62075813,-73.98851271
B,40.75548295,-73.81544021
B,40.67523261,-73.87299538
C,40.70230849,-73.9201971
C,40.7574923,-73.99819521
B,40.59680768,-73.97480115
B,40.75489765,-73.81673402
C,40.87142083,-73.86681225
B,40.72053041,-73.98544344
C,40.77065636,-73.95701938
C,40.71508257,-74.0095665
B,40.62630067,-74.02392755
B,40.75705369,-73.830134
C,40.71570053,-73.99868333
B,40.74832074,-73.98253564
B,40.69783207,-73.9247068
B,40.84743707,-73.83110232
C,40.7098143,-73.79535351
B,40.75691459,-73.82888184
B,40.74812392,-73.87913567
B,40.76423147,-73.96710613
C,40.62498794,-73.96302867
B,40.68710288,-73.97544478
C,40.74663364,-73.86220136
B,40.85380856,-73.88803781
B,40.76004085,-73.8783487
B,40.76046948,-73.9856657
C,40.66813411,-73.90342928
B,40.74828968,-73.87755459
B,40.85412495,-73.88880362
B,40.78429186,-73.97378383
B,40.82003511,-73.95893838
B,40.84416422,-73.91434458
C,40.88533113,-73.87926139
C,40.85523458,-73.93685115
C,40.87875875,-73.87277868
B,40.87813351,-73.86602127
B,40.83224521,-73.82759964
C,40.70157861,-73.99552788
B,40.72933105,-74.0010319
C,40.762484,-73.98461841
B,40.74242921,-73.87216308
B,40.7504718,-73.8630199
C,40.64241318,-73.9793565
B,40.71379547,-73.99315713
B,40.75398451,-73.99983036
B,40.72567829,-73.95100895
B,40.71378998,-73.99321845
C,40.81773378,-73.92415514
C,40.75211807,-74.00115858
C,40.71845352,-73.99773451
C,40.70692373,-73.79061221
B,40.69380764,-73.96260451
B,40.83673868,-73.86015647
B,40.70710602,-74.01223442
B,40.7016879,-74.01163113
B,40.77272022,-73.94977555
C,40.63216043,-73.99508581
B,40.6192663,-73.92181684
B,40.75604151,-73.98097791
C,40.63295506,-74.13394216
B,40.80074493,-73.95865053
B,40.85412742,-73.90703331
B,40.7293228,-74.00235606
C,40.67827587,-73.86992507
B,40.85188589,-73.9318371
B,40.75077919,-73.90678108
B,40.57076958,-74.11035212
B,40.7185742,-74.00505767
B,40.75948882,-73.96812642
B,40.72726045,-73.98449668
C,40.75098841,-73.94633075
C,40.69329771,-73.99852871
C,40.75846921,-73.82961059
B,40.68726028,-73.82153242
B,40.7979096,-73.93997215
B,40.70695907,-73.79042815
B,40.52611018,-74.20198121
B,40.75212964,-73.9777415
B,40.71808025,-74.00082971
B,40.85104346,-73.90177828
B,40.74200912,-74.00088775
C,40.63338976,-74.02701053
B,40.76428624,-73.96666569
C,40.74684419,-73.88380445
B,40.61789821,-74.00993793
B,40.75125446,-73.97986763
B,40.6050503,-74.00014765
C,40.77243172,-73.95572209
C,40.68031141,-73.94805714
B,40.71215762,-73.96642854
C,40.71727827,-73.83510937
C,40.76438997,-73.97523207
C,40.77495221,-73.9136974
C,40.74464289,-73.95347064
B,40.77127163,-73.95821039
C,40.75324056,-73.97434111
C,40.76515571,-73.97505128
B,40.76996566,-73.7360497
B,40.75475029,-73.91674477
C,40.83186371,-73.90234152
C,40.71762461,-73.99826844
B,40.70223954,-73.91590535
B,40.76936941,-73.95792999
C,40.8496307,-73.91666531
C,40.74625744,-73.9885379
B,40.6125869,-74.01149668
B,40.76319021,-73.99288851
C,40.83233066,-73.86477319
C,40.74490439,-73.9897399
C,40.74931356,-73.75567902
C,40.76094057,-73.83033342
B,40.74623004,-73.85983471
B,40.63589582,-74.00914797
B,40.83132947,-73.87503066
B,40.75402685,-73.96849359
B,40.77771642,-73.97855615
C,40.840407,-73.87314143
B,40.63981288,-74.00506969
B,40.75777465,-73.96329399
C,40.71836833,-73.9945816
B,40.84978042,-73.93615873
B,40.71779282,-73.83599913
B,40.71259757,-73.96028896
B,40.82311973,-73.89099463
B,40.74896494,-73.86303384
C,40.70637858,-73.8020295
B,40.7290857,-73.95378823
C,40.81151197,-73.95019773
B,40.73074377,-73.98609427
C,40.7131914,-73.73547099
B,40.82894317,-73.87653836
B,40.54173533,-74.20713763
B,40.7347072,-73.93696943
B,40.65071325,-73.93025956
C,40.80511424,-73.96601665
B,40.71404883,-73.73832811
B,40.62916512,-74.02871646
B,40.71043494,-73.8506907
B,40.8062567,-73.91825864
B,40.70740073,-73.83573624
C,40.74705002,-73.88932228
C,40.77523,-73.98037306
B,40.85515223,-73.88676309
B,40.8773023,-73.85949225
C,40.67137306,-73.97782623
C,40.74654592,-73.99176068
B,40.60797773,-73.96068997
B,40.758561,-73.91810804
B,40.68372645,-73.87187222
C,40.70368331,-73.9280255
B,40.63437558,-74.07522493
C,40.71823579,-73.98548723
B,40.61705789,-74.12361572
C,40.74248813,-73.98255522
B,40.80325271,-73.93824796
C,40.71812417,-74.00012987
C,40.71721016,-74.00060243
C,40.7839689,-73.95832877
B,40.70150302,-73.89483325
B,40.68981532,-73.97842586
B,40.57597124,-74.10420519
B,40.75742494,-73.96877713
B,40.82842775,-73.91686903
B,40.74888986,-73.86925973
C,40.76197387,-73.82933807
C,40.74194469,-73.98275745
C,40.74666515,-73.97951534
B,40.66085062,-73.96110563
B,40.71554071,-73.74755336
B,40.79155179,-73.97402654
B,40.7562592,-73.97179163
C,40.76501167,-73.98285975
C,40.77472053,-73.90869712
B,40.71518146,-74.00853123
C,40.59865275,-73.95805597
B,40.75370737,-73.82258091
B,40.71752566,-73.99415239
B,40.82068108,-73.93684071
B,40.63623363,-74.0258263
B,40.76754557,-73.91200305
B,40.71292861,-73.87735287
C,40.71508257,-74.0095665
B,40.77260602,-73.79513454
B,40.66428517,-73.88755335
B,40.75349856,-73.99449211
B,40.67470212,-73.97606584
B,40.66351859,-73.98437458
C,40.75000047,-73.8613787
B,40.72174942,-73.98837979
B,40.61309299,-74.12238736
B,40.70250316,-73.98897464
B,40.76378233,-73.98502603
B,40.69732132,-73.99253854
C,40.71358127,-74.00836148
B,40.75568042,-73.99092936
C,40.76060506,-73.83364082
B,40.74828968,-73.87755459
C,40.75407628,-73.96860185
B,40.78221867,-73.9535815
B,40.76041271,-73.9973324
B,40.72726045,-73.98449668
C,40.71629374,-73.83379152
B,40.84319607,-73.88667148
C,40.59617749,-73.98049791
C,40.63062949,-73.96633641
C,40.76545452,-73.99120961
B,40.8901251,-73.81973789
C,40.75301162,-73.82172735
C,40.63082369,-74.1035418
B,40.81645686,-73.91922875
C,40.78794795,-73.94939928
C,40.73020305,-73.81508113
B,40.75077359,-73.81930435
C,40.73384575,-73.98987151
C,40.6123495,-73.97896244
C,40.73029043,-73.95326061
B,40.72599304,-74.00930109
B,40.68064213,-73.9776032
B,40.63481966,-73.96274938
C,40.82435801,-73.94556315
C,40.66003806,-73.9534614
C,40.71405599,-73.99000799
C,40.76987432,-73.9575903
C,40.67335455,-73.79033948
C,40.69495134,-73.95281307
B,40.84421663,-73.83052139
B,40.71881239,-73.9871249
B,40.75348973,-73.98711095
B,40.60437127,-73.97046596
C,40.60499342,-73.97870547
C,40.71496167,-73.75010591
C,40.85156264,-73.92836009
B,40.72302206,-73.79996315
C,40.85479801,-73.85488038
C,40.7146601,-73.99377027
B,40.71573684,-73.77172171
B,40.75397127,-73.96609698
B,40.73682604,-73.74736054
C,40.756497,-73.98017285
C,40.59770158,-73.98543791
C,40.81151197,-73.95019773
B,40.7430533,-73.93565151
B,40.71204071,-73.96125961
C,40.65009098,-73.96080561
B,40.7607271,-73.92276918
B,40.71811592,-73.99780307
B,40.7005548,-73.91295376
B,40.66445771,-73.88716376
B,40.79837128,-73.94106611
B,40.75183455,-73.98631002
B,40.71185131,-73.9417525
B,40.68055753,-73.95228609
C,40.7900074,-73.81426073
C,40.7019368,-73.88090761
B,40.61998193,-73.99923275
B,40.7678247,-73.96832819
B,40.62509192,-73.96205957
B,40.74825181,-73.8780852
C,40.60452194,-73.96935669
B,40.84904529,-73.9050452
B,40.67126438,-73.98456743
B,40.77915368,-73.95584398
B,40.72969375,-73.95757629
B,40.73319294,-74.00059897
C,40.75525757,-73.98913191
C,40.69316784,-73.97116933
C,40.70230849,-73.9201971
B,40.74009319,-73.99556138
C,40.71682585,-73.99681469
B,40.61870653,-73.9305993
C,40.89168873,-73.85832963
C,40.64241318,-73.9793565
C,40.71700233,-73.95862332
C,40.87513728,-73.8512162
B,40.73189519,-73.9579357
B,40.72795221,-73.98503411
B,40.7544181,-73.82788125
C,40.72586888,-73.9418304
B,40.62011159,-73.90698949
B,40.72495936,-73.9514821
B,40.66351859,-73.98437458
B,40.73255857,-73.99126448
B,40.82445169,-73.85891053
B,40.68681966,-73.99041233
B,40.7867328,-73.977831
C,40.71608996,-74.00874778
B,40.57315135,-73.97989633
B,40.70929135,-74.00594428
B,40.68241725,-73.99339111
C,40.73776014,-74.00456837
B,40.63140294,-74.00303351
B,40.73831348,-73.98350536
B,40.63915671,-74.07564831
C,40.69350651,-73.96510731
C,40.74247148,-73.87314819
B,40.58344802,-73.98646707
C,40.75624519,-73.87868052
B,40.7255701,-73.98798947
C,40.7598772,-73.99158576
B,40.6761566,-73.99887158
C,40.71081958,-73.79268119
B,40.60910049,-73.97028018
C,40.71138557,-74.00666588
C,40.75886248,-73.83012937
B,40.71950095,-73.84250288
C,40.78794795,-73.94939928
B,40.63512802,-74.02332183
B,40.71174017,-73.95743626
B,40.71170112,-73.94330008
B,40.58865489,-73.9480927
C,40.8304295,-73.91066927
B,40.74548652,-73.99303115
B,40.75620775,-73.99797145
C,40.6596059,-73.95052423
B,40.76182257,-73.98503369
B,40.75991344,-73.92099054
B,40.7688952,-73.96846126
B,40.84770827,-73.90139285
B,40.75928107,-73.71349188
C,40.74371016,-73.82566071
B,40.64632702,-73.90366637
B,40.71640991,-73.95988266
B,40.69289242,-73.85444801
C,40.75015354,-73.8803194
B,40.82439765,-73.94820077
C,40.73102603,-73.98280358
B,40.68141253,-73.95571426
B,40.82439765,-73.94820077
C,40.8313075,-73.87502347
C,40.5996042,-73.98997477
B,40.70248985,-73.92885632
C,40.64612287,-74.00923947
C,40.76721482,-73.9299277
C,40.7384367,-73.88626938
C,40.68486704,-73.98158962
B,40.7183849,-73.9977742
B,40.67857284,-73.86798483
B,40.68981532,-73.97842586
B,40.75065911,-73.87565899
C,40.75774456,-73.91637644
B,40.790389,-73.9455188
B,40.85454546,-73.91157662
B,40.57185728,-74.11238765
C,40.71080594,-73.79272452
C,40.84497813,-73.89024303
B,40.62916512,-74.02871646
C,40.70714753,-74.00837149
C,40.76022438,-73.98017174
B,40.74365079,-73.95050488
C,40.76911088,-73.92469811
C,40.71882588,-73.98520933
B,40.76223195,-73.81520485
C,40.8296922,-73.948081
C,40.71367621,-73.75477488
B,40.71978967,-73.98851
B,40.7490693,-73.87016527
C,40.71358127,-74.00836148
B,40.83691743,-73.93908032
B,40.63645305,-74.00857156
B,40.75000977,-73.99134519
B,40.76013326,-73.87748942
B,40.83983473,-73.91665233
B,40.62707051,-74.07702152
B,40.74384458,-73.8552096
B,40.76314212,-73.92221405
C,40.7241091,-73.90441215
C,40.6654633,-73.75441213
B,40.77476726,-73.90879454
B,40.74810857,-73.93962742
B,40.68389114,-73.93809932
C,40.80389968,-73.9541262
C,40.70715851,-74.00835346
B,40.78027238,-73.95293291
C,40.67181184,-73.95032768
C,40.73102603,-73.98280358
B,40.75355633,-73.99881252
C,40.75578606,-73.88323654
C,40.71694336,-73.74142267
B,40.79194255,-73.94555364
B,40.63644854,-74.13448605
B,40.75372876,-73.82760872
B,40.57761953,-74.10263105
C,40.72041115,-73.76092258
C,40.76402782,-73.80898352
B,40.82138301,-73.93083152
C,40.75999628,-73.82842268
B,40.72299911,-73.95035432
B,40.7979096,-73.93997215
C,40.77509004,-73.98049586
B,40.62011159,-73.90698949
C,40.69001698,-73.8257151
B,40.63122838,-74.13872671
B,40.69289242,-73.85444801
B,40.73789633,-73.98383384
C,40.72971807,-73.99966084
B,40.74564768,-73.71455763
C,40.7589713,-73.98992182
B,40.76055501,-73.98972304
B,40.82683966,-73.94643916
B,40.74631635,-73.89133732
B,40.80420489,-73.95550943
B,40.76450421,-73.96151416
B,40.71814005,-73.98840207
B,40.73422801,-73.95731359
C,40.71508257,-74.0095665
B,40.6216273,-73.93583747
B,40.74630493,-73.94440734
C,40.77802689,-73.98028918
C,40.76589925,-73.82774677
B,40.63394409,-73.94859777
B,40.6438603,-74.07290066
C,40.72380025,-74.00472976
C,40.8811137,-73.88308791
B,40.70123974,-73.88923273
C,40.66642686,-73.88283125
C,40.86720383,-73.92253296
B,40.85380856,-73.88803781
C,40.7537567,-73.87202937
C,40.64346878,-74.00763559
C,40.7107836,-73.85287579
B,40.84269748,-73.851383
C,40.71138557,-74.00666588
B,40.71551388,-73.99819996
B,40.7040264,-74.01206794
B,40.71506767,-73.95974278
C,40.68833234,-73.83165833
C,40.74186904,-74.00471301
B,40.70015967,-73.92476186
B,40.83964777,-73.91622611
C,40.78665004,-73.97575099
C,40.64122258,-73.98324119
B,40.67505275,-74.01018442
C,40.67181184,-73.95032768
C,40.67557852,-73.98037365
B,40.75625757,-73.97676554
B,40.67170567,-73.93083594
C,40.75543053,-73.98953614
B,40.66819977,-73.90648961
B,40.75186772,-73.7028151
B,40.75001122,-73.94622326
B,40.83366042,-73.85678773
C,40.66853062,-73.9367222
C,40.7425505,-73.9176767
B,40.71198635,-73.96287202
C,40.71243129,-73.95592443
B,40.71953664,-73.8425064
C,40.72255691,-74.00360408
B,40.79113533,-73.94500176
C,40.85473582,-73.89040761
C,40.74705002,-73.88932228
B,40.85380526,-73.88746306
C,40.60992885,-73.92228162
B,40.75248117,-73.87028131
B,40.71500943,-73.83207407
B,40.74876393,-74.00337452
B,40.75661938,-73.96416091
B,40.76013324,-73.87747498
C,40.64106644,-74.01449952
C,40.77073849,-73.92058051
B,40.75552615,-73.81499613
C,40.69893028,-73.91718981
B,40.72681284,-73.98299229
B,40.81239326,-73.90324444
B,40.82020557,-73.81793726
C,40.78336819,-73.98033454
C,40.85473582,-73.89040761
C,40.68057685,-73.95253845
B,40.69588584,-73.93328103
C,40.7384367,-73.88626938
C,40.81625513,-73.9173106
B,40.70520136,-74.00999789
B,40.70743379,-73.9034118
B,40.72616574,-73.90877112
B,40.78773985,-73.94453511
B,40.86480779,-73.89204681
B,40.61309048,-74.12217125
B,40.71419638,-73.95646795
B,40.75648387,-73.9839773
C,40.75977791,-73.82923543
B,40.69883588,-73.80682686
C,40.60497618,-73.9988908
C,40.77210728,-73.95428899
C,40.61311163,-74.15863902
B,40.7094092,-73.93305102
C,40.75935475,-73.98301643
C,40.59767428,-74.08420011
B,40.72686846,-73.9889273
C,40.72853113,-73.95348555
B,40.75327584,-73.98896981
B,40.75303757,-74.00028153
C,40.68105611,-73.97527035
B,40.65772014,-73.95030578
B,40.6693528,-73.90676195
C,40.61182599,-73.98353673
C,40.74899264,-73.89149173
B,40.64909839,-73.96390537
C,40.74749849,-73.89335644
C,40.71189076,-73.99689428
C,40.75803218,-73.7956163
B,40.78672688,-73.97572207
B,40.74494752,-73.95336938
B,40.77875378,-73.94506619
B,40.72473629,-73.99734105
C,40.75048493,-73.99840473
C,40.72111591,-73.84326026
C,40.67375361,-73.96048882
B,40.79903014,-73.94130391
C,40.75735972,-73.91560087
B,40.64457251,-73.91322527
B,40.6807421,-73.95392281
B,40.80133281,-73.96007689
B,40.7436833,-73.9946481
C,40.83186371,-73.90234152
C,40.671361,-73.84300633
C,40.7839689,-73.95832877
B,40.75977791,-73.82923543
B,40.68621331,-73.99402894
C,40.60701613,-74.16400141
C,40.69336966,-73.96643082
B,40.6177483,-74.03337972
C,40.76345223,-73.87801395
B,40.74186904,-74.00471301
B,40.68442908,-73.99200275
B,40.86222114,-73.92515626
C,40.57761953,-74.10263105
C,40.74655768,-73.89404727
C,40.74309703,-73.88325165
C,40.71599139,-74.00478692
B,40.73487463,-73.98601041
B,40.72828559,-73.95732102
B,40.74916431,-73.86923753
B,40.68144548,-73.95574308
C,40.69589029,-73.74607015
B,40.67444679,-73.80259691
B,40.75886522,-73.83012215
B,40.76097992,-73.98498695
C,40.67349045,-73.95403599
B,40.8444736,-73.93891073
B,40.7979096,-73.93997215
C,40.70176707,-73.91920234
B,40.71095406,-73.90517414
B,40.75923496,-73.99202622
B,40.74592452,-73.95304028
C,40.74663364,-73.86220136
B,40.68938585,-73.98860902
B,40.66080775,-73.92060016
C,40.75830803,-73.80427497
C,40.72598518,-74.00132409
B,40.69604694,-73.90486726
B,40.71868131,-73.99664505
C,40.67363999,-73.79334878
C,40.73211362,-73.98805324
C,40.74568226,-73.86776112
B,40.73035203,-74.00423953
B,40.60992885,-73.92228162
C,40.65106411,-73.94445818
C,40.67056092,-73.93054514
B,40.73471876,-73.99212298
B,40.82073841,-73.84841896
B,40.67945296,-74.00535754
B,40.60295894,-73.75317003
C,40.71596128,-73.99829734
B,40.68423445,-74.0025095
B,40.70400053,-73.93057508
B,40.79113533,-73.94500176
C,40.85479801,-73.85488038
C,40.76606335,-73.77227778
B,40.74610929,-73.89007452
B,40.7422055,-73.98308939
B,40.75166203,-73.85549212
C,40.7762839,-73.95208364
B,40.75927575,-73.91967737
C,40.82550655,-73.94824327
B,40.75918402,-73.95198048
B,40.69325897,-73.91267484
C,40.82565494,-73.94864784
B,40.70055305,-73.89755766
C,40.73765044,-73.87706181
B,40.72415703,-73.99442599
C,40.71713879,-73.99879513
B,40.83424333,-73.85111647
B,40.69883588,-73.80682686
C,40.83983473,-73.91665233
B,40.82423189,-73.95203814
B,40.858648,-73.90371193
B,40.71022733,-74.00575319
C,40.71505278,-73.99963206
C,40.70397992,-74.01025017
B,40.63436986,-73.99277979
B,40.84681124,-73.84881474
B,40.70371186,-73.91744353
B,40.70276722,-73.93368166
B,40.6177483,-74.03337972
B,40.7544181,-73.82788125
B,40.77433291,-73.95337039
B,40.73141079,-73.95447217
C,40.77218429,-73.844739
B,40.7516262,-73.9724577
C,40.7186978,-73.99761907
B,40.74727896,-73.86245266
C,40.87574889,-73.85086407
B,40.76566218,-73.9187924
B,40.8800092,-73.9092029
B,40.75360549,-73.99241671
C,40.69335867,-73.85201647
C,40.74656312,-73.89400035
B,40.67945296,-74.00535754
B,40.7509267,-74.00595522
C,40.75738972,-73.82907192
B,40.80704062,-73.96458881
C,40.61645488,-73.99976227
B,40.67898091,-73.86485821
B,40.68836479,-73.98856592
B,40.75521226,-73.97906152
C,40.83905668,-73.94120702
C,40.75433967,-73.94057824
B,40.68566366,-73.95435929
C,40.67569359,-73.89752389
B,40.61229653,-74.00092564
C,40.68729529,-73.94470913
B,40.75909443,-73.98627603
B,40.8173447,-73.91717918
B,40.72681284,-73.98299229
B,40.76006553,-73.83257008
C,40.7480777,-73.87955802
C,40.76191918,-73.99009825
B,40.69080874,-73.76226598
B,40.66613002,-73.851677
B,40.73064305,-74.00055204
B,40.63394409,-73.94859777
B,40.76133751,-73.78988819
